gene	cluster
RP11-552F3.10	K1
RP11-552F3.4	K7
RP11-553L6.5	K1
RP11-556I14.1	K2
RP11-557C18.4	K7
RP11-558F24.4	K3
RP11-55K13.1	K3
RP11-560J1.2	K1
RP11-561I11.4	K7
RP11-563J2.2	K1
RP11-563N4.1	K5
RP11-566E18.3	K2
RP11-567M16.5	K1
RP11-568N6.1	K1
RP11-569A11.1	K4
RP11-570L15.1	K1
RP11-570L15.2	K1
RP11-571I18.4	K1
RP11-571M6.17	K7
RP11-572O17.1	K4
RP11-573D15.9	K5
RP11-574F21.2	K7
RP11-574K11.29	K6
RP11-575L7.8	K1
RP11-576N17.5	K3
RP11-57H12.3	K6
RP11-57H12.5	K6
RP11-582J16.5	K3
RP11-583F2.5	K1
RP11-584P21.2	K1
RP11-585P4.5	K1
RP11-588G21.2	K6
RP11-589P10.5	K7
RP11-58B17.2	K6
RP11-58E21.3	K7
RP11-58E21.4	K7
RP11-596D21.1	K3
RP11-597D13.9	K2
RP11-59O6.3	K3
RP11-5K23.5	K5
RP11-600F24.7	K6
RP11-603J24.5	K1
RP11-611D20.2	K3
RP11-611E13.2	K7
RP11-611L7.1	K4
RP11-611O2.1	K1
RP11-612B6.2	K1
RP11-613C6.2	K6
RP11-613D13.5	K2
RP11-613M10.6	K2
RP11-617D20.1	K1
RP11-617F23.1	K1
RP11-619L12.4	K7
RP11-61A14.2	K2
RP11-61A14.3	K3
RP11-61J19.4	K7
RP11-620J15.1	K1
RP11-620J15.3	K4
RP11-621L6.2	K3
RP11-629O1.2	K3
RP11-637A17.2	K4
RP11-638I8.1	K5
RP11-63D14.1	K6
RP11-63M22.1	K6
RP11-63N8.3	K6
RP11-63P12.6	K7
RP11-644F5.10	K1
RP11-644F5.11	K3
RP11-646I6.5	K6
RP11-647K16.1	K1
RP11-649A18.12	K5
RP11-649A18.7	K1
RP11-649G15.2	K4
RP11-656D10.6	K4
RP11-658F2.8	K2
RP11-65I12.1	K3
RP11-660L16.2	K7
RP11-661O13.1	K1
RP11-665C16.5	K7
RP11-665C16.6	K7
RP11-665N17.4	K7
RP11-666F17.1	K1
RP11-667K14.3	K2
RP11-669E14.6	K3
RP11-66H6.3	K1
RP11-66N11.8	K5
RP11-66N24.4	K5
RP11-672L10.6	K3
RP11-673E1.1	K6
RP11-673E1.4	K6
RP11-677M14.3	K3
RP11-678G14.2	K7
RP11-678G14.3	K7
RP11-678G14.4	K7
RP11-67C2.2	K7
RP11-67L2.2	K1
RP11-67L3.4	K5
RP11-67M1.1	K6
RP11-680A11.5	K1
RP11-680B3.2	K3
RP11-680G24.5	K1
RP11-686D22.4	K3
RP11-686O6.2	K2
RP11-689B22.2	K6
RP11-68I3.5	K7
RP11-68L18.1	K1
RP11-690G19.3	K7
RP11-691N7.6	K2
RP11-692D12.1	K1
RP11-696N14.1	K2
RP11-697E22.2	K7
RP11-69E11.4	K5
RP11-6N17.3	K6
RP11-700H6.1	K7
RP11-700H6.2	K7
RP11-701P16.2	K1
RP11-701P16.5	K3
RP11-702F3.1	K1
RP11-702H23.4	K6
RP11-703I16.1	K1
RP11-704M14.1	K3
RP11-706O15.1	K2
RP11-707A18.1	K1
RP11-709A23.1	K1
RP11-709D24.6	K6
RP11-70L8.4	K4
RP11-712B9.2	K7
RP11-712L6.5	K1
RP11-713M15.1	K1
RP11-715J22.2	K5
RP11-715J22.3	K5
RP11-715J22.4	K6
RP11-718I15.1	K6
RP11-722E23.2	K1
RP11-723O4.2	K7
RP11-724M22.1	K6
RP11-727F15.9	K6
RP11-72I8.1	K3
RP11-72M17.1	K2
RP11-731C17.2	K1
RP11-732M18.3	K1
RP11-734K2.4	K6
RP11-737O24.1	K7
RP11-737O24.2	K7
RP11-737O24.5	K7
RP11-73E17.2	K1
RP11-745O10.2	K5
RP11-74E22.3	K4
RP11-750H9.5	K1
RP11-752D24.2	K2
RP11-752G15.3	K7
RP11-752G15.6	K5
RP11-752G15.8	K5
RP11-754B17.1	K6
RP11-755B10.2	K1
RP11-755B10.4	K7
RP11-755F10.1	K1
RP11-757G1.6	K1
RP11-75C10.9	K3
RP11-761E20.1	K1
RP11-761I4.3	K3
RP11-768F21.1	K6
RP11-769O8.1	K1
RP11-76N22.2	K7
RP11-770J1.4	K7
RP11-770J1.5	K7
RP11-773D16.1	K4
RP11-775D22.2	K6
RP11-775D22.3	K4
RP11-779O18.1	K7
RP11-77H9.2	K7
RP11-77H9.8	K7
RP11-77P6.2	K4
RP11-782C8.1	K7
RP11-782C8.2	K6
RP11-787I22.3	K1
RP11-78B10.2	K6
RP11-78O7.2	K1
RP11-791G15.2	K3
RP11-795F19.5	K2
RP11-797A18.4	K1
RP11-797H7.5	K6
RP11-798G7.6	K1
RP11-798M19.3	K6
RP11-798M19.6	K1
RP11-799D4.4	K3
RP11-79P5.9	K4
RP11-7F17.5	K7
RP11-7O11.3	K2
RP11-802E16.3	K3
RP11-803B1.8	K1
RP11-803D5.4	K2
RP11-804H8.6	K1
RP11-806L2.2	K6
RP11-806L2.6	K5
RP11-809O17.1	K1
RP11-80H8.4	K6
RP11-810P12.5	K7
RP11-816J6.3	K7
RP11-818O24.3	K6
RP11-81F13.1	K5
RP11-81F13.2	K5
RP11-81H14.2	K3
RP11-829H16.3	K2
RP11-82L2.1	K5
RP11-830F9.5	K6
RP11-838N2.4	K7
RP11-83A24.2	K2
RP11-83N9.5	K6
RP11-840I19.3	K1
RP11-840I19.5	K7
RP11-843P14.1	K6
RP11-843P14.2	K7
RP11-849F2.5	K2
RP11-849F2.8	K1
RP11-849F2.9	K2
RP11-849H4.2	K4
RP11-849H4.4	K7
RP11-84C10.2	K3
RP11-84C13.1	K4
RP11-855A2.3	K1
RP11-85A1.3	K5
RP11-85F14.5	K4
RP11-85G21.1	K6
RP11-85G21.3	K6
RP11-861E21.2	K1
RP11-863K10.7	K1
RP11-867G23.3	K6
RP11-869B15.1	K1
RP11-872J21.3	K5
RP11-874J12.4	K7
RP11-875O11.1	K1
RP11-879F14.2	K3
RP11-881M11.2	K7
RP11-883A18.3	K7
RP11-884K10.7	K2
RP11-887P2.5	K4
RP11-890B15.3	K1
RP11-894J14.5	K1
RP11-894P9.1	K6
RP11-89K11.1	K2
RP11-8L8.2	K3
RP11-90P5.5	K1
RP11-91J19.4	K1
RP11-91P24.5	K1
RP11-930O11.1	K1
RP11-930O11.2	K1
RP11-930P14.1	K6
RP11-930P14.2	K5
RP11-932O9.10	K5
RP11-944L7.4	K1
RP11-94A24.1	K4
RP11-94L15.2	K3
RP11-95D17.1	K2
RP11-95P2.1	K4
RP11-960L18.1	K2
RP11-967K21.1	K7
RP11-968A15.2	K5
RP11-96B2.1	K4
RP11-96H19.1	K1
RP11-96K19.2	K1
RP11-96K19.5	K7
RP11-977G19.11	K5
RP11-97C16.1	K3
RP11-981G7.6	K1
RP11-981P6.1	K1
RP11-982M15.6	K7
RP11-982M15.7	K7
RP11-982M15.8	K7
RP11-983P16.4	K1
RP11-989F5.1	K6
RP11-989F5.3	K6
RP11-98D18.9	K5
RP11-98O2.1	K2
RP11-996F15.2	K1
RP13-1032I1.7	K5
RP13-131K19.6	K3
RP13-143G15.4	K7
RP13-188A5.1	K2
RP13-20L14.6	K6
RP13-216E22.4	K2
RP13-270P17.1	K1
RP13-270P17.2	K3
RP13-297E16.4	K5
RP13-39P12.3	K1
RP13-516M14.1	K1
RP13-516M14.4	K1
RP13-578N3.3	K1
RP13-582O9.5	K5
RP13-616I3.1	K3
RP13-735L24.1	K4
RP13-753N3.1	K5
RP13-81N3.2	K7
RP13-991F5.2	K7
RP2	K2
RP3-323N1.2	K1
RP3-323P24.3	K5
RP3-325F22.3	K1
RP3-325F22.5	K1
RP3-329A5.8	K5
RP3-329E20.2	K6
RP3-339A18.6	K6
RP3-388M5.9	K5
RP3-393E18.2	K7
RP3-399L15.3	K1
RP3-400N23.6	K1
RP3-402G11.25	K3
RP3-402G11.27	K7
RP3-402G11.28	K6
RP3-403L10.3	K1
RP3-449M8.6	K6
RP3-455J7.4	K1
RP3-465N24.6	K7
RP3-467N11.1	K4
RP3-471M13.2	K6
RP3-475N16.1	K2
RP3-476K8.3	K2
RP3-477O4.14	K3
RP3-508I15.14	K7
RP3-508I15.19	K6
RP3-508I15.21	K6
RP3-508I15.22	K1
RP3-508I15.9	K2
RP3-510H16.3	K6
RP3-514A23.2	K6
RP3-521E19.2	K7
RP4-530I15.6	K6
RP4-530I15.9	K1
RP4-535B20.1	K7
RP4-535B20.4	K7
RP4-536B24.2	K7
RP4-536B24.4	K6
RP4-539M6.14	K6
RP4-569M23.2	K6
RP4-591N18.2	K1
RP4-597N16.4	K7
RP4-604K5.3	K2
RP4-607J23.2	K1
RP4-612B15.3	K2
RP4-633I8.4	K5
RP4-635E18.8	K3
RP4-655J12.4	K6
RP4-657D16.3	K1
RP4-673M15.1	K1
RP4-680D5.2	K7
RP4-694A7.2	K5
RP4-694A7.4	K5
RP4-706G24.1	K1
RP4-724E16.2	K1
RP4-728D4.2	K3
RP4-734G22.3	K6
RP4-737E23.2	K7
RP4-742J24.2	K1
RP4-758J18.13	K5
RP4-758J18.2	K5
RP4-758J24.5	K1
RP4-769N13.7	K7
RP4-773N10.4	K1
RP4-777D9.2	K1
RP4-777O23.1	K3
RP4-778K6.3	K2
RP4-779E11.3	K7
RP4-784A16.4	K3
RP4-798A10.2	K6
RP4-800J21.3	K6
RP4-806M20.3	K5
RP4-813F11.4	K1
RP5-1007M22.2	K1
RP5-1022P6.4	K7
RP5-1022P6.5	K7
RP5-1024G6.8	K1
RP5-1027G4.3	K3
RP5-1029F21.2	K1
RP5-1033H22.2	K1
RP5-1043L13.1	K5
RP5-1044H5.1	K1
RP5-1047A19.4	K2
RP5-1057J7.6	K5
RP5-1065J22.8	K1
RP5-1067M6.3	K7
RP5-1071N3.1	K5
RP5-1073O3.7	K6
RP5-1074L1.4	K5
RP5-1085F17.3	K5
RP5-1086K13.1	K6
RP5-1091N2.9	K3
RP5-1092A3.4	K2
RP5-1096D14.3	K6
RP5-1103G7.4	K2
RP5-1104E15.6	K6
RP5-1112D6.4	K2
RP5-1112D6.7	K2
RP5-1119A7.14	K7
RP5-1120P11.1	K5
RP5-1125A11.4	K1
RP5-1132H15.1	K2
RP5-1136G13.2	K1
RP5-1142A6.2	K5
RP5-1142A6.9	K5
RP5-1154L15.1	K6
RP5-1158E12.3	K3
RP5-1160K1.3	K1
RP5-1180C10.2	K2
RP5-1182A14.5	K1
RP5-1184F4.5	K5
RP5-1198O20.4	K7
RP5-821D11.7	K5
RP5-827C21.4	K5
RP5-828H9.1	K7
RP5-833A20.1	K5
RP5-850O15.3	K1
RP5-855F14.1	K7
RP5-864K19.4	K7
RP5-867C24.5	K6
RP5-872K7.7	K1
RP5-882C2.2	K6
RP5-886K2.3	K6
RP5-894A10.2	K1
RP5-901A4.1	K6
RP5-933K21.3	K7
RP5-935K16.1	K5
RP5-956O18.2	K1
RP5-964N17.1	K4
RP5-973M2.2	K3
RP5-977B1.7	K2
RP5-981O7.2	K1
RP5-991G20.1	K4
RP5-991G20.2	K2
RP5-991G20.4	K2
RP5-997D16.2	K6
RP5-997D24.3	K6
RP6-109B7.2	K1
RP6-109B7.4	K1
RP6-159A1.3	K3
RP6-206I17.1	K3
RP6-206I17.2	K1
RP6-99M1.2	K3
RP6-99M1.3	K1
RP9	K4
RPA1	K6
RPA3	K5
RPA3-AS1	K4
RPAIN	K6
RPAP1	K4
RPAP2	K2
RPAP3	K2
RPE	K4
RPF1	K2
RPF2	K4
RPGR	K1
RPGRIP1	K2
RPGRIP1L	K2
RPH3AL	K1
RPIA	K7
RPL10	K2
RPL10A	K2
RPL11	K2
RPL12	K2
RPL13	K4
RPL13A	K2
RPL14	K2
RPL15	K2
RPL17	K4
RPL18	K4
RPL18A	K2
RPL19	K2
RPL21	K2
RPL22	K2
RPL22L1	K4
RPL23	K2
RPL23A	K4
RPL24	K2
RPL26	K4
RPL26L1	K4
RPL27	K4
RPL27A	K4
RPL28	K2
RPL29	K4
RPL3	K4
RPL31	K2
RPL32	K4
RPL34	K4
RPL35	K4
RPL36	K4
RPL36AL	K4
RPL37	K2
RPL37A	K4
RPL39	K2
RPL39L	K3
RPL3L	K6
RPL4	K2
RPL41	K2
RPL5	K2
RPL6	K2
RPL7	K2
RPL7A	K2
RPL7L1	K2
RPL8	K4
RPL9	K2
RPLP0	K4
RPLP1	K4
RPN1	K4
RPN2	K4
RPP14	K4
RPP25	K3
RPP25L	K5
RPP30	K4
RPP38	K5
RPP40	K2
RPPH1	K2
RPRD1A	K2
RPRD1B	K5
RPRD2	K2
RPS10	K1
RPS10P7	K2
RPS11	K2
RPS12	K2
RPS13	K2
RPS14	K2
RPS16	K4
RPS17	K4
RPS17L	K4
RPS18	K2
RPS19	K4
RPS19BP1	K5
RPS2	K2
RPS20	K2
RPS21	K5
RPS23	K4
RPS24	K2
RPS25	K2
RPS26	K4
RPS27A	K2
RPS27L	K6
RPS28	K5
RPS29	K4
RPS3	K4
RPS3A	K2
RPS4X	K2
RPS5	K4
RPS6	K2
RPS6KA1	K5
RPS6KA2	K1
RPS6KA3	K2
RPS6KA4	K4
RPS6KA5	K2
RPS6KB1	K2
RPS6KB2	K6
RPS6KC1	K4
RPS6KL1	K4
RPS8	K2
RPS9	K4
RPSA	K4
RPSAP58	K2
RPTOR	K4
RPUSD1	K5
RPUSD2	K5
RPUSD3	K4
RPUSD4	K4
RQCD1	K5
RRAD	K7
RRAGA	K4
RRAGB	K1
RRAGC	K7
RRAGD	K1
RRAS	K1
RRAS2	K1
RRBP1	K2
RREB1	K2
RRH	K1
RRM1	K5
RRM2	K5
RRM2B	K3
RRN3	K4
RRNAD1	K6
RRP1	K5
RRP12	K5
RRP15	K4
RRP1B	K4
RRP7A	K5
RRP8	K5
RRP9	K4
RRS1	K5
RSAD1	K2
RSAD2	K7
RSBN1	K1
RSBN1L	K1
RSBN1L-AS1	K7
RSF1	K1
RSG1	K5
RSL1D1	K2
RSL24D1	K2
RSPH1	K1
RSPH4A	K1
RSPH9	K2
RSPRY1	K5
RSRC1	K4
RSRC2	K1
RSU1	K2
RTCA	K4
RTCB	K5
RTEL1	K5
RTEL1-TNFRSF6B	K5
RTF1	K2
RTFDC1	K6
RTKN	K1
RTKN2	K1
RTN1	K1
RTN2	K3
RTN3	K1
RTN4	K1
RTN4IP1	K4
RTN4R	K3
RTP3	K6
RTP4	K1
RTTN	K4
RUFY1	K2
RUFY2	K2
RUFY3	K2
RUNDC1	K2
RUNDC3A	K7
RUNX1	K2
RUNX1T1	K1
RUNX2	K1
RUNX3	K2
RUSC1	K4
RUSC1-AS1	K5
RUSC2	K3
RUVBL1	K4
RUVBL2	K5
RWDD1	K4
RWDD2A	K3
RWDD2B	K2
RWDD3	K6
RWDD4	K4
RXFP1	K1
RXFP4	K1
RXRA	K6
RXRB	K1
RYBP	K1
RYK	K2
RYR3	K2
S100A10	K6
S100A11	K3
S100A13	K3
S100A16	K5
S100A2	K5
S100A3	K5
S100A4	K4
S100A6	K5
S100A8	K3
S100P	K7
S100PBP	K4
S100Z	K1
S1PR1	K3
S1PR4	K4
SAAL1	K4
SAC3D1	K4
SACM1L	K4
SACS	K2
SAE1	K5
SAFB	K6
SAFB2	K1
SALL2	K2
SALL4	K1
SAMD1	K2
SAMD10	K4
SAMD12	K1
SAMD13	K2
SAMD14	K1
SAMD4A	K1
SAMD4B	K1
SAMD7	K7
SAMD8	K1
SAMD9	K1
SAMD9L	K7
SAMHD1	K2
SAMM50	K4
SAMSN1	K2
SAP130	K2
SAP18	K2
SAP30	K1
SAP30BP	K6
SAP30L	K1
SAP30L-AS1	K5
SAPCD1	K5
SAPCD2	K4
SAR1A	K5
SAR1B	K5
SARDH	K3
SARM1	K2
SARNP	K2
SARS	K6
SARS2	K5
SART1	K2
SART3	K4
SASH3	K1
SASS6	K4
SAT1	K6
SAT2	K3
SATB1	K1
SATL1	K2
SAYSD1	K4
SBDS	K7
SBF1	K6
SBF2	K1
SBF2-AS1	K1
SBNO1	K1
SBNO2	K3
SC5D	K5
SCAF1	K2
SCAF11	K2
SCAF4	K2
SCAF8	K1
SCAI	K2
SCAMP1	K2
SCAMP2	K2
SCAMP3	K4
SCAMP4	K4
SCAND1	K6
SCAP	K4
SCAPER	K2
SCARB1	K3
SCARF1	K1
SCARNA17	K6
SCARNA2	K3
SCARNA9	K1
SCCPDH	K4
SCD	K4
SCD5	K1
SCFD1	K4
SCFD2	K4
SCG2	K3
SCG5	K5
SCHIP1	K1
SCIN	K2
SCLT1	K4
SCLY	K5
SCMH1	K2
SCML1	K5
SCML2	K4
SCN9A	K1
SCNM1	K5
SCNN1D	K5
SCO1	K5
SCO2	K5
SCOC	K5
SCP2	K2
SCPEP1	K6
SCRG1	K1
SCRIB	K4
SCRN1	K2
SCRN2	K5
SCRN3	K2
SCRT2	K7
SCUBE1	K3
SCUBE2	K3
SCUBE3	K2
SCYL1	K6
SCYL2	K1
SCYL3	K2
SDAD1	K4
SDC1	K5
SDC3	K5
SDC4	K5
SDCBP	K6
SDCBP2	K7
SDCCAG3	K2
SDCCAG8	K2
SDE2	K7
SDF2	K5
SDF2L1	K5
SDHA	K5
SDHAF1	K5
SDHAF2	K5
SDHB	K5
SDHC	K4
SDHD	K4
SDK2	K1
SDPR	K2
SDR39U1	K5
SDR42E1	K1
SDS	K6
SDSL	K6
SEC11A	K4
SEC11C	K5
SEC14L1	K7
SEC14L2	K5
SEC14L3	K5
SEC14L4	K6
SEC16A	K2
SEC16B	K1
SEC22A	K5
SEC22C	K5
SEC23A	K2
SEC23B	K4
SEC23IP	K4
SEC24A	K2
SEC24C	K6
SEC24D	K1
SEC31A	K2
SEC31B	K6
SEC61A1	K5
SEC61A2	K4
SEC61B	K5
SEC61G	K5
SEC62	K7
SEC62-AS1	K1
SEC63	K2
SECISBP2	K1
SECISBP2L	K1
SECTM1	K1
SEH1L	K4
SEL1L	K1
SEL1L3	K2
SELENBP1	K6
SELK	K7
SELL	K1
SELM	K3
SELO	K5
SELP	K1
SELPLG	K6
SELT	K5
SEMA3C	K2
SEMA3G	K2
SEMA4A	K1
SEMA4B	K5
SEMA4C	K4
SEMA4D	K2
SEMA4F	K2
SEMA4G	K5
SEMA6A	K2
SEMA6C	K2
SEMA7A	K6
SENCR	K1
SENP2	K2
SENP3	K1
SENP5	K4
SENP6	K1
SENP7	K2
SENP8	K4
SEP15	K2
SEPHS1	K2
SEPHS2	K2
SEPN1	K2
SEPP1	K7
SEPSECS	K5
SEPT1	K3
SEPT10	K5
SEPT11	K2
SEPT5	K1
SEPT6	K2
SEPT7	K4
SEPT8	K4
SEPT9	K2
SEPW1	K5
SERAC1	K2
SERBP1	K2
SERF2	K6
SERGEF	K4
SERHL2	K5
SERINC1	K7
SERINC2	K6
SERINC3	K1
SERINC5	K7
SERP1	K4
SERP2	K3
SERPINB1	K2
SERPINB10	K3
SERPINB6	K2
SERPINB8	K1
SERPINB9	K2
SERPIND1	K1
SERPINE1	K1
SERPINE2	K3
SERPINE3	K1
SERPINF1	K4
SERPINF2	K7
SERPING1	K1
SERPINH1	K5
SERPINI1	K7
SERTAD1	K6
SERTAD2	K1
SERTAD3	K6
SESN1	K7
SESN2	K6
SESN3	K7
SESTD1	K2
SET	K2
SETD1A	K2
SETD1B	K1
SETD2	K1
SETD3	K2
SETD4	K5
SETD5	K2
SETD5-AS1	K2
SETD6	K2
SETD7	K2
SETD8	K4
SETD9	K2
SETDB1	K4
SETDB2	K2
SETMAR	K2
SETX	K1
SEZ6	K1
SF1	K2
SF3A1	K4
SF3A2	K5
SF3A3	K4
SF3B1	K7
SF3B14	K4
SF3B2	K4
SF3B3	K4
SF3B4	K5
SF3B5	K5
SFI1	K4
SFMBT1	K5
SFMBT2	K1
SFR1	K4
SFRP2	K7
SFRP4	K2
SFRP5	K7
SFSWAP	K1
SFT2D1	K5
SFT2D2	K2
SFXN1	K4
SFXN2	K4
SFXN3	K3
SFXN4	K4
SFXN5	K5
SGCB	K1
SGIP1	K7
SGK223	K3
SGK3	K1
SGMS1	K6
SGMS2	K1
SGOL1	K4
SGOL2	K4
SGPL1	K2
SGPP1	K4
SGPP2	K1
SGSM2	K4
SGTA	K5
SGTB	K7
SH2B1	K4
SH2B3	K7
SH2D2A	K3
SH2D3A	K2
SH2D3C	K1
SH2D5	K7
SH2D6	K6
SH3BGR	K2
SH3BGRL	K2
SH3BGRL2	K4
SH3BGRL3	K7
SH3BP1	K3
SH3BP2	K4
SH3BP4	K1
SH3BP5	K1
SH3BP5-AS1	K1
SH3BP5L	K6
SH3D19	K1
SH3D21	K1
SH3GL1	K6
SH3GLB1	K1
SH3GLB2	K6
SH3KBP1	K2
SH3PXD2A	K2
SH3RF1	K2
SH3RF2	K5
SH3TC1	K3
SH3TC2	K5
SH3YL1	K2
SHANK2	K1
SHARPIN	K6
SHB	K2
SHC1	K6
SHC4	K3
SHCBP1	K5
SHF	K1
SHFM1	K4
SHISA4	K7
SHISA5	K6
SHISA7	K6
SHKBP1	K5
SHMT1	K4
SHMT2	K4
SHOC2	K1
SHPRH	K2
SHQ1	K4
SHROOM1	K3
SIAE	K2
SIAH1	K1
SIAH2	K7
SIAH2-AS1	K1
SIDT1	K1
SIDT2	K7
SIGIRR	K4
SIGLEC10	K1
SIGLEC12	K3
SIGLEC14	K3
SIGLEC15	K1
SIGLEC5	K3
SIGLEC6	K3
SIGMAR1	K4
SIK1	K1
SIK2	K4
SIK3	K1
SIKE1	K2
SIL1	K5
SIMC1	K2
SIN3A	K1
SIN3B	K4
SIPA1	K2
SIPA1L1	K2
SIPA1L2	K3
SIPA1L3	K2
SIRPA	K1
SIRPB1	K3
SIRPB2	K1
SIRT1	K1
SIRT2	K6
SIRT3	K4
SIRT4	K5
SIRT5	K4
SIRT6	K5
SIRT7	K6
SIVA1	K5
SIX5	K5
SKA1	K5
SKA2	K4
SKA3	K4
SKAP1	K2
SKAP2	K2
SKI	K2
SKIDA1	K1
SKIL	K1
SKIV2L	K6
SKIV2L2	K4
SKP1	K5
SKP2	K4
SLA	K1
SLA2	K1
SLAIN1	K1
SLAIN2	K1
SLAMF1	K3
SLAMF6	K1
SLBP	K4
SLC10A1	K7
SLC10A3	K6
SLC10A4	K4
SLC10A5	K1
SLC10A6	K7
SLC10A7	K2
SLC11A1	K5
SLC11A2	K5
SLC12A2	K2
SLC12A4	K4
SLC12A6	K2
SLC12A7	K6
SLC12A8	K3
SLC12A9	K2
SLC13A4	K6
SLC14A1	K6
SLC14A2	K3
SLC15A2	K3
SLC15A4	K2
SLC16A1	K7
SLC16A1-AS1	K4
SLC16A10	K2
SLC16A13	K2
SLC16A14	K1
SLC16A3	K3
SLC16A4	K5
SLC16A5	K3
SLC16A7	K2
SLC16A9	K2
SLC17A5	K3
SLC17A9	K3
SLC18A2	K2
SLC18B1	K6
SLC19A1	K4
SLC19A2	K4
SLC1A3	K1
SLC1A4	K2
SLC1A5	K6
SLC20A1	K6
SLC20A2	K2
SLC22A1	K7
SLC22A13	K7
SLC22A14	K7
SLC22A15	K1
SLC22A16	K6
SLC22A17	K1
SLC22A18	K4
SLC22A23	K6
SLC22A4	K6
SLC22A5	K4
SLC23A1	K1
SLC23A2	K2
SLC23A3	K7
SLC24A1	K1
SLC24A3	K1
SLC25A1	K4
SLC25A11	K5
SLC25A12	K2
SLC25A13	K4
SLC25A14	K4
SLC25A15	K4
SLC25A16	K4
SLC25A17	K4
SLC25A18	K7
SLC25A19	K5
SLC25A20	K4
SLC25A21	K5
SLC25A21-AS1	K1
SLC25A22	K4
SLC25A23	K2
SLC25A24	K1
SLC25A25	K5
SLC25A26	K4
SLC25A27	K2
SLC25A28	K1
SLC25A29	K3
SLC25A3	K4
SLC25A30	K2
SLC25A32	K2
SLC25A33	K1
SLC25A34	K7
SLC25A35	K4
SLC25A36	K2
SLC25A37	K6
SLC25A38	K6
SLC25A39	K6
SLC25A4	K4
SLC25A40	K2
SLC25A42	K6
SLC25A43	K1
SLC25A44	K4
SLC25A45	K6
SLC25A46	K4
SLC25A48	K6
SLC25A5	K4
SLC25A51	K2
SLC25A53	K7
SLC25A6	K4
SLC26A1	K5
SLC26A2	K3
SLC26A3	K7
SLC26A5	K1
SLC26A6	K5
SLC26A8	K3
SLC26A9	K7
SLC27A1	K3
SLC27A2	K2
SLC27A3	K3
SLC27A4	K4
SLC27A5	K4
SLC28A2	K2
SLC29A1	K5
SLC29A2	K4
SLC29A3	K1
SLC29A4	K3
SLC2A1	K6
SLC2A1-AS1	K6
SLC2A10	K2
SLC2A11	K2
SLC2A12	K7
SLC2A13	K2
SLC2A14	K5
SLC2A3	K2
SLC2A4	K6
SLC2A4RG	K4
SLC2A5	K1
SLC2A6	K3
SLC2A8	K5
SLC2A9	K3
SLC30A1	K6
SLC30A10	K6
SLC30A2	K3
SLC30A4	K1
SLC30A6	K2
SLC30A9	K4
SLC31A1	K4
SLC31A2	K1
SLC33A1	K4
SLC35A1	K4
SLC35A2	K6
SLC35A3	K2
SLC35A4	K5
SLC35B1	K3
SLC35B2	K4
SLC35B3	K4
SLC35B4	K2
SLC35C1	K3
SLC35C2	K6
SLC35D1	K2
SLC35D2	K1
SLC35E1	K1
SLC35E2	K3
SLC35E2B	K7
SLC35E3	K2
SLC35E4	K5
SLC35F2	K2
SLC35F5	K2
SLC35F6	K6
SLC35G1	K4
SLC35G2	K2
SLC36A1	K6
SLC36A4	K1
SLC37A1	K2
SLC37A2	K3
SLC37A3	K4
SLC37A4	K5
SLC38A1	K2
SLC38A10	K5
SLC38A2	K1
SLC38A5	K5
SLC38A6	K5
SLC38A7	K5
SLC38A9	K4
SLC39A1	K5
SLC39A10	K2
SLC39A11	K4
SLC39A13	K5
SLC39A14	K2
SLC39A3	K5
SLC39A4	K5
SLC39A5	K3
SLC39A6	K2
SLC39A7	K5
SLC39A8	K2
SLC39A9	K2
SLC3A1	K1
SLC3A2	K6
SLC40A1	K7
SLC41A1	K4
SLC41A2	K1
SLC41A3	K4
SLC43A1	K5
SLC43A2	K7
SLC43A3	K4
SLC44A1	K2
SLC44A2	K6
SLC45A3	K3
SLC45A4	K4
SLC46A1	K2
SLC46A3	K2
SLC48A1	K6
SLC4A1	K6
SLC4A11	K3
SLC4A1AP	K2
SLC4A2	K5
SLC4A4	K1
SLC4A7	K2
SLC4A8	K2
SLC50A1	K6
SLC51A	K3
SLC52A2	K5
SLC52A3	K7
SLC5A2	K6
SLC5A4	K6
SLC5A6	K4
SLC6A13	K3
SLC6A16	K1
SLC6A18	K6
SLC6A19	K6
SLC6A20	K7
SLC6A6	K2
SLC6A8	K6
SLC6A9	K6
SLC7A1	K4
SLC7A11	K6
SLC7A5	K6
SLC7A6	K4
SLC7A7	K1
SLC7A8	K4
SLC8A2	K7
SLC8A3	K1
SLC8B1	K3
SLC9A1	K2
SLC9A2	K5
SLC9A3	K3
SLC9A3R1	K2
SLC9A3R2	K2
SLC9A5	K1
SLC9A6	K2
SLC9A7	K1
SLC9A8	K3
SLC9A9	K1
SLC9B1	K2
SLC9B2	K2
SLCO2B1	K6
SLCO3A1	K1
SLCO4A1	K4
SLCO4C1	K3
SLFN11	K2
SLFN12	K2
SLFN12L	K3
SLFN13	K4
SLFN14	K6
SLFN5	K1
SLFNL1	K2
SLIRP	K5
SLIT3	K6
SLITRK4	K1
SLK	K2
SLMAP	K2
SLMO1	K3
SLMO2	K5
SLTM	K2
SLU7	K7
SLX1B	K5
SLX4	K6
SLX4IP	K2
SMAD1	K2
SMAD1-AS2	K2
SMAD2	K2
SMAD3	K1
SMAD4	K1
SMAD5	K2
SMAD6	K3
SMAD7	K3
SMAD9	K5
SMAGP	K1
SMAP1	K4
