P1 P2 P3 P4 P5 P6 P7 P8
ENSG00000028277_LINE2631_POU2F2_D_N7 2.64570840418098 0.132667719774841 -1.35878808135974 -0.870222260907409 0.385926074946692 0.355445887613217 0.321475731971231 -0.40190228454148
ENSG00000064835_LINE2641_POU1F1_D_N1 0.0803927282919081 -1.30041275716238 -0.418129961560524 0.3426642674812 2.19513271681666 0.567143286777271 -0.527700229059796 -1.32176379362224
ENSG00000091010_LINE2645_POU4F3_D -2.67429970638852 -2.65701105216336 -1.49919012017927 -0.0738903667891274 2.83711174027573 1.96321606249967 1.34043576503173 -1.19177825831604
ENSG00000106536_LINE2646_POU6F2_D_N2 -0.367402299409585 -0.44441418616298 0.60420635030627 1.60443294079025 2.6722149766753 0.558962914823256 -2.31920936906114 -3.15810075202236
ENSG00000137709_LINE2649_POU2F3_D_N1 2.25120582095129 0.791029669492605 -0.332299356919137 -0.380884004749289 -0.00434460340085049 -0.00934312223390451 -0.525849341406149 -0.278532919338831
ENSG00000143190_LINE2665_POU2F1_D_N5 2.5443866159412 -0.0582071641350954 -1.3954334624559 -1.19247483340881 0.542096930978253 0.636260953605658 -0.068637959079032 0.299635035917572
ENSG00000151615_LINE2669_POU4F2_D_N2 -2.67875266398344 -2.39601725246814 -1.36405857598091 -0.385565557923304 2.72029848412959 1.60562012829017 1.10791092620823 -0.0798943456533545
ENSG00000152192_LINE2674_POU4F1_D -2.18061969836374 -1.05909536854046 -0.0806392815261915 -0.0714684654395361 1.24158744340669 0.940051326220637 0.820905761976432 -0.878622168921373
ENSG00000184486_LINE2675_POU3F2_D_N1 0.884019291009835 -1.71193325757727 -2.14951861373632 -1.93130952184077 0.707449901701136 1.21672868856211 1.92865576526478 0.753629432971519
ENSG00000185668_LINE2682_POU3F1_D_N1 -0.751824997167289 -2.82434888275928 -2.86394804273999 -2.4403486978502 2.14955653732951 2.69945676728212 1.49775289705167 1.09896243850252
ENSG00000196767_LINE2686_POU3F4_D_N1 2.11509477238766 0.920718325114036 -0.237028638284625 0.345208640627123 0.433902776854667 -0.170296266017616 -0.974742856387248 -0.938680667169175
ENSG00000198914_LINE2689_POU3F3_D_N1 1.07399538963953 -1.04684279248728 -1.88500298474606 -1.77559146632731 1.34974350366476 1.0636494902816 0.31298313586712 0.917232523256955
ENSG00000204531_LINE2693_POU5F1_D_N2 1.85473349131065 1.12574519499124 0.970432164138555 2.45616426001934 1.46237177035029 -0.882942645732848 -2.91806060130031 -2.63702577950775
ENSG00000212993_LINE2696_POU5F1B_D_N1 2.82952037574356 0.978146410489758 -0.388912554338545 -0.542275916506071 -0.386669245427141 -0.104103560782946 -0.370191181460995 -0.130085983422658
ENSG00000025156_LINE2707_HSF2_D_N2 1.65010150459032 -3.17332645416519 -3.0942835352518 -3.42054049609555 -0.0717642529941295 1.66264346398262 2.9600894097418 3.70710320421768
ENSG00000102878_LINE2709_HSF4_D 2.35089742304988 -2.68530797062743 -2.87310368107334 -3.16545285263973 0.521216170070381 0.813683641851433 1.77692631595691 3.26793829954197
ENSG00000169953_LINE2710_HSFY2_D_N2 -0.0270060980474364 -0.867874179912164 -1.22152236544945 -0.955195527828688 0.277637802064777 0.236412799578427 0.493610574007561 1.36806379916638
ENSG00000172468_LINE2715_HSFY1_I -0.0270060980474364 -0.867874179912164 -1.22152236544945 -0.955195527828688 0.277637802064777 0.236412799578427 0.493610574007561 1.36806379916638
ENSG00000185122_LINE2726_HSF1_D_N4 1.89460531550364 -3.10128554159039 -3.44004833419722 -4.60594973928461 -0.107407172936531 1.86679467036465 3.42469428731328 3.76783282169051
ENSG00000117595_LINE2728_IRF6_I 2.81345111933737 -1.46048512568743 -2.81109195126738 -3.35478854593572 0.182917317984501 1.26751157724386 2.00551100629791 2.02059847112815
ENSG00000125347_LINE2729_IRF1_D_N2 10.2586532970231 -5.90090275550031 -9.76960551873789 -11.4920831277212 -2.21797180866889 4.73717911171717 8.53446925664966 8.3442779923025
ENSG00000126456_LINE2737_IRF3_D_N1 8.76662686130769 -3.98383421203429 -8.71526410064984 -9.56996463435733 0.281924177111861 2.99378401605772 6.80555477940461 6.11117408613868
ENSG00000128604_LINE2740_IRF5_D_N1 5.82035231518551 -1.51699758438913 -4.0195018617657 -6.21046246608903 -0.843178611721357 1.90074395464001 3.80477808257911 3.22847883947292
ENSG00000137265_LINE2747_IRF4_D_N1 9.11535056250433 1.48252774980721 -1.00927749166731 -7.03690829524832 -5.86459786672974 -0.534062789134205 4.41537266767168 3.08793874529851
ENSG00000140968_LINE2752_IRF8_D_N2 4.8871466608984 -6.39461868248014 -9.21166903416134 -10.0682204710567 0.51105389856293 6.00720533413545 8.75429562611943 7.00538366463479
ENSG00000168310_LINE2755_IRF2_D_N2 3.67642118879477 -7.65122131193818 -10.4099798659096 -10.8252428386995 0.0152622564486495 6.89018414467769 9.23811090051255 7.7453326857251
ENSG00000185507_LINE2759_IRF7_D_N1 3.28451788235722 -4.95506169152824 -8.50556822421085 -9.19052338326206 0.747620248339153 4.61974098588603 6.87238447195247 5.40180834204638
ENSG00000213928_LINE2765_IRF9_D_N1 3.04621717580028 -8.14640144272626 -10.4813408341976 -10.4045206436562 0.72074482500003 6.50001826217688 8.77939210960768 7.43630971305044
ENSG00000171169_LINE2768_NAIF1_I 9.49079398216263 -1.19700848844689 -2.85298118610759 -4.86222179658681 -2.87488944175044 -1.06004598269153 2.66121829221477 3.11681388326568
ENSG00000064489_LINE2769_AC0021266_I -2.32048106743588 -2.33613776072181 -2.70060779843407 -1.62056093617476 2.83793015890705 3.23281904738749 1.76978353487863 0.841611370242608
ENSG00000068305_LINE2786_MEF2A_D_N8 -0.800578434329505 -1.3275191868244 -2.35083441688459 -2.08797416762003 3.31755514337254 2.57911318420786 0.53890885283739 0.139538908618401
ENSG00000081189_LINE2787_MEF2C_D_N3 -0.76233771993154 -1.95248682726371 -3.90858577456834 -4.64833435787391 1.28354723508742 2.49404684423367 3.90761891624438 2.82447896124429
ENSG00000112658_LINE2806_SRF_D_N9 2.30101272717145 -0.888064143196398 -1.507531536477 -0.749497763147055 -0.0502147900960053 -0.438018458650904 0.416613506971586 1.33546389928437
ENSG00000116604_LINE2813_MEF2D_D_N2 -3.23916452137511 -0.472171272534272 -1.33319801910505 -0.884483518875993 1.73709636827955 1.46305831220629 0.875900775217275 0.224253672804374
ENSG00000213999_LINE2814_MEF2B_D -2.32048106743588 -2.33613776072181 -2.70060779843407 -1.62056093617476 2.83793015890705 3.23281904738749 1.76978353487863 0.841611370242608
ENSG00000134046_LINE2819_MBD2_D 5.83295658262078 -0.422499962001008 -3.1215678466229 -3.81733446641899 -0.863153946796809 -0.135997104891157 0.562924257424989 2.42667049619508
ENSG00000169057_LINE2826_MECP2_D 1.63216110160654 0.469751299375866 -0.804866707055675 -1.63682098829007 -1.86899056865131 -0.269794637065934 1.16191230313517 1.01553674035297
ENSG00000096401_LINE2834_CDC5L_D_N2 2.03910843582377 0.573272471056304 0.500774551067216 2.00480317443262 1.19993411290738 -1.60305125817171 -2.48015143045178 -1.01460857701082
ENSG00000101057_LINE2835_MYBL2_D_N1 4.68362342254197 2.43278654894195 1.19573729642416 0.796077013654986 -1.15210872665965 -2.01699782489284 -1.71400405454076 -0.914828931417981
ENSG00000118513_LINE2848_MYB_D_N2 0.170128029238591 4.07082348666786 4.59232751411238 5.47695973715751 -3.22012976470814 -3.97062359543738 -3.53034995479653 -1.71415130051519
ENSG00000132604_LINE2851_TERF2_I -0.591893452694669 0.0500749353509581 -0.171679572904287 -0.57187869250489 0.227769182232426 -0.143489038738989 0.116954324477448 0.574071589113033
ENSG00000139613_LINE2855_SMARCC2_D 4.70216059902116 0.284709611789749 -2.56523789079235 -5.92010785601327 -5.17377721535214 -3.51170231864237 3.25759954873716 6.45961522984143
ENSG00000173473_LINE2867_SMARCC1_D_N2 -0.994186623631462 0.555557923702921 4.029453872656 -14.1958928087795 -22.0198941172654 -4.34693059072891 16.8132497806934 18.2868463424809
ENSG00000176182_LINE2869_MYPOP_I 7.50313847522904 0.525237240367738 -1.80628537909961 -3.17571701879722 -0.283268244096299 -0.654736832176343 -0.0812577877618449 0.504412235538751
ENSG00000185697_LINE2870_MYBL1_D_N1 4.32422305919748 3.88376059891775 3.14438660029071 0.806284599652767 -3.50634603172917 -3.00559537607468 -1.38909776923183 -1.53409625635056
ENSG00000124920_LINE2878_C11orf9_D -1.65713313104913 -1.68611666439489 -1.10182704701952 -0.223064822851175 2.14065933297428 2.56252889140103 0.630136597431336 -0.917446424799233
ENSG00000012504_LINE2885_NR1H4_D -1.56090260726392 -0.555022863479906 0.365132522963175 -0.139838550841208 -2.02724733790553 0.0697597407619686 0.708874742087067 2.06271467600421
ENSG00000025434_LINE2886_NR1H3_I 1.0056070683032 0.793828729216669 0.138332185844854 -0.0638801044561311 -2.5723838953977 -1.07933193349845 0.352448158278713 1.77793828575659
ENSG00000031544_LINE2888_NR2E3_D -0.783120736850837 -1.72192468035902 -1.28136296210556 -0.953087057956921 -0.67052563319074 1.2807126302509 2.1148533577028 1.253015451008
ENSG00000069667_LINE2896_RORA_D_N5 0.184070435436233 1.04329006225278 1.25426017033175 1.60306481068267 -1.27382067431204 -1.16786782366757 -0.938400738217123 -0.169205995466636
ENSG00000077092_LINE2898_RARB_D_N1 -2.7144605311513 -0.655527215672541 0.0358944166173849 -0.36740558723419 -0.820960075837928 0.995001801965639 0.907769974543957 1.5898569547712
ENSG00000082175_LINE2903_PGR_D_N1 0.0114806625865378 3.43666758895778 4.66832471642876 5.32356027590808 -1.72063755133451 -2.29239308213219 -3.95072958956356 -3.5512901174043
ENSG00000091831_LINE2916_ESR1_D_N4 -3.90084183061282 -1.03118407027886 1.91247171006685 0.157529965588639 -3.74308434947051 2.11782739661918 2.01291193443378 1.05636274511763
ENSG00000101076_LINE2936_HNF4A_D_N7 -2.71202492766708 0.566892288623155 2.48595055302598 3.62048681050817 -2.39648942055277 -0.648592535619422 -0.39971518435993 -1.20115942085998
ENSG00000111424_LINE2940_VDR_D_N1 -0.242513501474015 -0.704688501566849 -0.161766745275491 0.25539072980846 -0.817463741681925 0.490532784514709 0.90143687319026 0.165128446069631
ENSG00000112033_LINE2943_PPARD_D -1.68248526894416 -0.171338201481324 1.44932726206334 1.64413788982313 -1.80427883798232 0.547113032796596 0.723970225479549 -0.824408507609816
ENSG00000112333_LINE2944_NR2E1_D_N1 -0.0653696998597433 1.50195150575394 2.66208632980309 1.7258929806546 -5.35685628571571 -2.27029761265921 0.175037660010722 0.531663941602477
ENSG00000113580_LINE2958_NR3C1_D_N3 1.09069642129854 4.00420466708676 4.05495705251842 3.50876541992357 -0.490715865418233 -3.79926862855567 -3.84728265425372 -2.80434786866121
ENSG00000116833_LINE2964_NR5A2_D -3.22475131085413 2.68673144718788 4.50014866162753 4.59029803651253 -1.48354665644623 -1.92994722124117 -2.15154445067541 -2.72384521066276
ENSG00000119508_LINE2965_NR4A3_D -1.03799763764201 2.1248643931476 3.56168103096769 3.06514956407487 -2.59131792242173 -2.16103227029115 -1.83521361736725 -1.39742125263301
ENSG00000119715_LINE2968_ESRRB_D_N2 -3.63109433943121 0.906665626552805 2.78351271203111 2.90149551165511 -2.10197384924589 -1.55904351227047 0.0117411974228027 -0.0970421195147274
ENSG00000120798_LINE2970_NR2C1_D 0.920717890832718 2.51418749280972 4.20606865244828 3.53170469890271 -6.05235045750368 -3.07412525131974 -0.660110016238612 0.0816878543856322
ENSG00000123358_LINE2973_NR4A1_D -0.717873628527358 3.43888593074745 4.76806372765518 4.62107436687333 -3.87746517681589 -4.54989410332258 -2.33897424732158 -0.679683140768595
ENSG00000126351_LINE2975_THRA_D_N1 -2.2676806705364 -3.36409255807944 -1.41436664769681 0.456820638336634 2.2853161081998 2.70062356061115 1.25136922517763 -0.87409125527469
ENSG00000126368_LINE2979_NR1D1_D -2.01854353256017 0.584917047054036 0.95764959455093 1.05188181127706 -0.780270005065174 -0.0845078771521245 -0.0119221382097901 -0.294037509186823
ENSG00000131408_LINE2980_NR1H2_D 1.0056070683032 0.793828729216669 0.138332185844854 -0.0638801044561311 -2.5723838953977 -1.07933193349845 0.352448158278713 1.77793828575659
ENSG00000131759_LINE2987_RARA_D_N3 2.4489196797576 4.32438262256978 5.40332256498719 3.98767233214959 -4.05025044861346 -3.88110107700151 -3.3297351849608 -1.28915856303973
ENSG00000132170_LINE2990_PPARG_D_N2 -2.23719142714636 -0.541606844252005 0.593316116465559 0.742740011461278 0.172768919533381 1.02737126771602 0.316388538317212 -0.896112618540832
ENSG00000136931_LINE3001_NR5A1_D -3.62461659549637 1.5199100912793 2.92953218006637 3.17932735096161 -1.98879131117354 -1.44956906774902 -0.662801224884785 -1.14922061798816
ENSG00000140009_LINE3002_ESR2_D_N2 -2.3616719406808 -0.577166445020713 1.9441340318874 0.605845572900541 -2.66148806734514 1.40237458922953 1.23286747377226 -0.201307546857231
ENSG00000143171_LINE3007_RXRG_D_N3 0.0867232029728849 1.10801415262792 1.29202477784862 1.5895598382029 -4.36324496346654 -1.8175768924103 0.0977256706103737 0.794068399968182
ENSG00000143257_LINE3012_NR1I3_D_N1 -2.67154720435569 -0.312769487758695 1.17009631681155 2.27890971612844 -1.65061915752453 -0.322602313017447 0.0843637716072946 -0.0898125988673492
ENSG00000143365_LINE3014_RORC_D 0.910360583078264 2.11815971421962 1.72844147007809 0.539253297254145 -2.65751298641125 -0.851839608552052 -0.412179391781353 -0.0273916210024939
ENSG00000144852_LINE3015_NR1I2_D_N1 -3.40907513153776 -0.982081286067593 0.648844525895116 2.00748010451447 -2.15553263035055 -0.470600615554442 1.81971134418358 0.970385728115046
ENSG00000148200_LINE3017_NR6A1_D_N2 -4.90152242608018 -0.27725520220869 0.983425805322444 0.381369509220422 -1.4694044752802 0.569962275477328 1.31347292493585 1.2923582271724
ENSG00000151090_LINE3021_THRB_D_N1 -3.40331634926064 -2.1621842331162 0.201692972250803 2.19772641646849 2.37183830070644 1.75256362775314 -0.706316605604483 -1.81769084197697
ENSG00000151623_LINE3026_NR3C2_D_N1 -2.08816621121388 -0.802030676461762 -0.0554420254348992 0.545419525419726 1.1288674593911 0.478107835153431 -0.186252621305212 0.135027508560114
ENSG00000153234_LINE3032_NR4A2_D_N2 3.37753956159346 2.74122005659241 2.70463226593813 1.12953893597805 -3.35375421211209 -2.62209055315089 -1.40062524419533 -1.03468112911617
ENSG00000160113_LINE3037_NR2F6_D_N2 0.752290217356911 1.10878650959409 1.39201280492709 1.43185161130744 -4.91840336009409 -2.35693831341492 0.72150207456138 1.63816989950507
ENSG00000164749_LINE3040_HNF4G_D_N1 -2.0095301655122 0.558384773829999 2.05270442590656 2.56393428633326 -1.14651246049113 0.21744448723611 -0.395079352499626 -1.75501121790883
ENSG00000169083_LINE3053_AR_D_N3 2.06013291287737 1.32917946631461 1.24305914293459 1.01195224298427 0.235202608992551 -0.411858249215141 -2.10089814502331 -1.3740274870032
ENSG00000172819_LINE3056_RARG_D_N2 1.40416936960718 -0.128074287009392 0.0891077770336354 -0.764108361854597 -3.71176783567457 -0.762061470688346 1.46341145657354 2.52924775367468
ENSG00000173153_LINE3073_ESRRA_D_N4 -3.2640809283264 0.636206017454727 2.01011102333829 1.73399110058616 -1.82451829627376 -0.911111694695997 0.336977686672355 0.305327979711337
ENSG00000175745_LINE3087_NR2F1_D_N4 -0.598002904564836 1.69058722195185 2.9757187031141 2.89132358572714 -3.97429382378326 -1.6527408534244 -0.0596664491832707 -0.153230199518083
ENSG00000177463_LINE3097_NR2C2_D_N4 6.66936004740544 -1.97032519204487 -4.44996416834045 -6.90390638210168 -6.30658930825446 -2.77747682221025 5.25479932958341 6.46714072860182
ENSG00000185551_LINE3106_NR2F2_D_N2 0.603390257107145 4.78630443523586 6.70511785025669 6.87022795152868 -4.60438951043626 -5.77822769328734 -3.9528156824113 -1.86277449554301
ENSG00000186350_LINE3116_RXRA_D_N3 0.0348503958711628 0.705250058220812 0.850117220033591 1.36125078452427 -3.96992258511126 -1.71757400068118 0.443097181255622 1.10736350458358
ENSG00000186951_LINE3121_PPARA_D_N1 -1.91255846478728 -1.97673329518362 -0.987080142825522 -0.736791232244603 -0.473970331050592 2.15085914276988 2.39376815754154 0.789582949712531
ENSG00000196482_LINE3129_ESRRG_D_N2 -3.19194615937914 1.217541477595 2.54940023875643 2.72935162610329 -1.71834708322977 -1.44837062719114 -0.701726000445028 -0.414482321347968
ENSG00000204231_LINE3132_RXRB_D_N1 0.164619429144033 1.03224487799453 1.3064600722286 1.55354904780481 -5.12147073536549 -2.26381642443134 0.518930126048285 1.19529856033074
ENSG00000206289_LINE3134_AL8445277_I 4.02192139396012 2.22391039468337 2.57490952252175 1.18477339328981 -2.74915154736754 -2.26614090297621 -1.4949117172927 -0.537376741527094
ENSG00000227322_LINE3135_AL6628245_I 4.02192139396012 2.22391039468337 2.57490952252175 1.18477339328981 -2.74915154736754 -2.26614090297621 -1.4949117172927 -0.537376741527094
ENSG00000228333_LINE3136_CR7597334_I 4.02192139396012 2.22391039468337 2.57490952252175 1.18477339328981 -2.74915154736754 -2.26614090297621 -1.4949117172927 -0.537376741527094
ENSG00000231321_LINE3137_CR3545653_I 4.02192139396012 2.22391039468337 2.57490952252175 1.18477339328981 -2.74915154736754 -2.26614090297621 -1.4949117172927 -0.537376741527094
ENSG00000235712_LINE3138_CR9368773_I 4.02192139396012 2.22391039468337 2.57490952252175 1.18477339328981 -2.74915154736754 -2.26614090297621 -1.4949117172927 -0.537376741527094
ENSG00000073282_LINE3139_TP63_D_N1 -5.75965278680612 -0.554909598652521 2.42234778328232 2.92792008312881 -1.27155140883465 0.203524818318633 0.647820623669193 -0.436853780452049
ENSG00000078900_LINE3145_TP73_D_N2 -6.71029302510768 -0.0349532132865141 2.73831145218244 3.68677514792046 0.773653211538393 1.58406117176116 -1.19681185497349 -2.37280767785877
ENSG00000141510_LINE3149_TP53_D_N2 -3.97416100828187 -0.853525673647343 1.13994283928911 1.50487647995679 -1.44988589439665 0.255923663485583 1.26270033872734 0.997029364740215
ENSG00000125618_LINE3159_PAX8_D 1.08536141675631 0.418223307201112 -0.747691494575749 -1.43666982409953 -0.818655052172888 -0.0442134900841598 0.962709359730879 0.575070303683412
ENSG00000125813_LINE3161_PAX1_D 0.293579172388705 -1.75409135089657 -2.11675596029034 -3.44286384246163 -2.00421777477263 0.457382047588517 3.43497307827906 2.82157378013314
ENSG00000196092_LINE3170_PAX5_D_N8 -0.776516432355124 0.0517294757986512 -0.709902259322565 -1.96443021604836 -2.72042684362014 -0.0225582155247414 2.52604705290509 2.63098217547846
ENSG00000198807_LINE3179_PAX9_D -0.499615877268765 -1.5682001940636 -1.94634973979689 -3.40959133188857 -3.08141240257414 0.598954574519664 4.02741656580246 3.11571773421318
ENSG00000196233_LINE3181_LCOR_I -2.75872255072206 -2.4835976738244 -2.88959864458951 -1.54655414287885 1.76324349438034 1.45210162767994 1.91227239730525 1.77253228848782
ENSG00000117707_LINE3183_PROX1_D 0.888585920326533 -0.491630677069791 -1.22001032557121 -1.90280127438206 0.0866222077914694 0.828507103165351 0.884830980893435 1.05668276082655
ENSG00000072736_LINE3185_NFATC3_D_N2 4.25822389036893 5.10284757230679 0.764610813653834 -2.04128342601276 -1.99712868535766 -3.14304322341977 -1.32446067751037 0.537140414432318
ENSG00000077150_LINE3188_NFKB2_D_N1 0.320806512026422 -1.1719116377792 -0.117953330490615 1.44890681758525 1.50407714721505 0.442495669360398 -1.37729287486866 -0.235809511996941
ENSG00000100968_LINE3191_NFATC4_D -0.199752827504785 -0.55258016359284 -3.33604357790801 -4.47632980490522 -0.525297724268187 1.86252584507454 2.8058279733097 4.21209495395772
ENSG00000101096_LINE3192_NFATC2_D_N2 4.59963482208649 4.50266993994295 1.05023482095308 -1.73644168960372 -2.46525106833605 -2.77549828938272 -0.988152776003101 0.261070168263451
ENSG00000102908_LINE3198_NFAT5_D_N1 2.09944241896505 1.43788685173692 -0.328187428066794 -1.93837008376427 -0.731476394677302 -0.424974081223125 -0.14045209955414 1.34340027708637
ENSG00000104856_LINE3201_RELB_D 0.196355676603994 0.108055696337224 0.670543244720898 0.751134490004532 -1.40457639178834 -1.98620342373137 -0.358771633646831 1.78237787443198
ENSG00000109320_LINE3202_NFKB1_D_N3 5.02180369456506 -0.0154073765204314 -0.607178854406684 -0.0959654233161404 0.207653802845657 -2.28370676464138 -2.07202772733292 1.2733260885653
ENSG00000131196_LINE3211_NFATC1_D_N1 2.14470789735908 0.813234433946219 -1.97087117783664 -3.06467386186013 -1.44331749479758 -0.45269638992837 1.34160617995314 2.809031113643
ENSG00000162924_LINE3217_REL_D_N3 2.10423796619332 -0.678964715341761 -1.36974698921024 -1.3444651800253 -0.28064545132134 -1.1581555998281 0.135139405716349 2.3106979765172
ENSG00000173039_LINE3227_RELA_D_N13 0.833836651556494 -0.139072184742562 0.555081023796577 1.36322157243697 0.450579368660992 -1.66877997547712 -1.71591927799955 0.612743065556843
ENSG00000080298_LINE3238_RFX3_D_N2 8.44560222355706 3.56451591025528 2.20111810869485 -1.43316683719184 -4.77301121455434 -5.48021357553915 0.0961655553317688 1.23126761771458
ENSG00000087903_LINE3242_RFX2_D_N2 6.88086905989788 3.86983433124929 3.04121123675916 -0.774830430016002 -4.20076615449805 -4.99035908558209 -0.418456877799452 0.212873865972596
ENSG00000111783_LINE3246_RFX4_D_N1 8.13141620638802 3.24020983025837 2.1740310302555 -1.27591631994626 -4.54160807976789 -4.64324632116482 0.569035999111461 0.854167486686927
ENSG00000132005_LINE3249_RFX1_D_N1 2.01326270232058 -0.509954341288782 0.217048105181957 -0.406066460083159 -0.29830457043199 -0.845505820360636 0.00907437724013487 0.297922409807493
ENSG00000143390_LINE3258_RFX5_D_N5 2.54070512494275 2.0551142154434 1.55947765915303 -0.208211313181524 -2.0984949875766 -2.3059573092805 -0.056803875184591 -0.140938843518461
ENSG00000181827_LINE3264_RFX7_I 5.12088063321797 1.34588626244297 0.444446277542474 -1.51445919216618 -1.47174712074693 -2.62048012800755 0.457348193255765 -0.100430951319006
ENSG00000185002_LINE3265_RFX6_I 0.797451071212441 0.194890859057663 -0.580025135741263 -2.75399574609948 -1.81866809782727 -0.671708529037139 2.21022217987757 1.48869683830937
ENSG00000196460_LINE3266_RFX8_I 5.2873186330604 1.97172256846643 1.18972712929986 -1.09088063220594 -2.93052236215157 -3.16095026334311 0.49204647252853 -0.123263727188794
ENSG00000020633_LINE3271_RUNX3_D_N2 33.4027746945848 37.3173834976505 24.7207858875089 3.4491626988641 -19.3593731440298 -25.0181779603053 -16.2433709055189 -10.2749852724138
ENSG00000124813_LINE3275_RUNX2_D_N2 30.6224878612544 34.8682800856745 23.4023190537124 3.62598448675585 -19.6339789106649 -20.9331879196784 -16.4633928306355 -13.7475229927586
ENSG00000159216_LINE3282_RUNX1_D_N2 28.5405910847493 35.8550115372406 25.6568092114876 4.47322206923354 -17.5917065187662 -23.6448354796983 -17.3204463103744 -12.2630487445333
ENSG00000250096_LINE3288_ENSG00000250096_I 30.6224878612544 34.8682800856745 23.4023190537124 3.62598448675585 -19.6339789106649 -20.9331879196784 -16.4633928306355 -13.7475229927586
ENSG00000101216_LINE3291_GMEB2_D_N2 9.75132397578741 -0.337156675779708 -2.89969635798723 -3.35752662193672 -2.24357223563439 -0.650207455899062 1.57875536530566 1.96258272726583
ENSG00000160224_LINE3298_AIRE_D 2.91865757834944 3.06092488526589 1.68595973095716 -0.40990486268045 -1.22760566595059 -2.63435528073019 -1.45202957220989 -0.534600705076752
ENSG00000162419_LINE3299_GMEB1_D 3.20952626788676 -0.278066020907248 -2.51964169766274 -3.68557075167404 -1.82924954559097 -1.31836387430536 2.43227590155793 2.86581879945914
ENSG00000008441_LINE3303_NFIX_D_N2 -17.1061690350152 -1.9824835901039 5.339178658844 4.51947193023499 -2.25635470367819 -0.823622716256535 1.55189597224122 3.23101043814957
ENSG00000141646_LINE3314_SMAD4_D -4.17079705285526 2.18270974485017 3.69774311109179 6.06226634961731 2.31906790025851 -0.998838664002113 -4.16810734000992 -4.98024614540051
ENSG00000141905_LINE3315_NFIC_D -13.2476495392847 -3.94284951198793 2.56373135726778 5.7736080377573 2.60863128135688 1.30050595217392 0.9497005264048 -2.13265694445683
ENSG00000147862_LINE3318_NFIB_D -15.8685677323557 -2.81165112972864 3.53920935143824 2.79861512463667 -2.88982930681963 -0.438591730859032 3.13607485386138 3.8837897899006
ENSG00000162599_LINE3320_NFIA_D_N1 -16.3338714988032 -2.78802732856269 3.62417325075286 2.65035263136374 -3.39836953665007 -0.55315329979466 3.63538666121588 4.17375269741216
ENSG00000166949_LINE3324_SMAD3_D_N1 0.691412292605316 0.288639597166953 -0.0022665936207921 0.552165318423517 1.06925316506152 0.423155919168823 -0.661213836371958 -1.88043039935358
ENSG00000170365_LINE3328_SMAD1_D -6.16539922899783 2.80188012284255 5.51697860944053 8.53191697034829 3.67137098457513 0.336540163356656 -5.69589916099608 -9.31042870252783
ENSG00000175387_LINE3330_SMAD2_D -4.75130610052059 1.45139647197061 3.02962726790743 4.12592878277555 1.7803695436442 -1.08383036318748 -2.55453889040925 -2.5589041818793
ENSG00000005513_LINE3332_SOX8_D_N2 -1.1591201209784 -0.795908691770686 -0.00242842911977342 -0.151575049005546 -0.383502166726571 -0.0972989400985728 0.774599116440695 0.879491878002682
ENSG00000039600_LINE3341_SOX30_I 5.25353159837687 9.02830876306989 7.55727213921656 4.84022563777228 -3.69154871901067 -7.76489543317287 -7.23749384526213 -2.27534291067702
ENSG00000064961_LINE3344_HMG20B_I -1.98571397702831 0.121188502718814 -0.170225547647467 0.629555206705927 0.963690962487816 1.58228039283451 -0.771236092768267 -0.136639408727267
ENSG00000079432_LINE3346_CIC_I -1.96205617344592 -5.03714876438241 -5.18787501390819 -7.25848740688568 -3.57917850777891 4.75271991530728 8.61171317985007 6.32634904145348
ENSG00000081059_LINE3348_TCF7_D 3.26773284628534 9.09913876137248 9.29086890468612 7.5989995450091 -2.52263195525183 -7.53437293091263 -7.70121006583626 -3.24796982446358
ENSG00000100146_LINE3352_SOX10_D_N1 2.49297443459495 2.69208488491012 2.90507533568654 1.78283010003928 -1.23561921065228 -2.27678969264352 -2.65370057050924 -1.50498960970775
ENSG00000105856_LINE3361_HBP1_D -0.553349913986844 1.86882828208581 2.21629906336747 1.56271273118533 -2.270889441743 -1.847991726206 -0.967058667764052 -0.538414567090301
ENSG00000114439_LINE3367_BBX_I 0.636519134728976 -0.540282737520187 -0.49720362542054 -0.565186909499792 -1.27160737518574 0.000242890330498795 1.38401808038034 0.699599172358604
ENSG00000124766_LINE3370_SOX4_D_N1 3.69919354860427 12.0599499400876 12.2804934460534 10.1703679009211 -6.29259108437634 -12.2539408510065 -9.65568028565111 -4.6201094912624
ENSG00000125285_LINE3375_SOX21_D_N1 2.49831073531274 2.91076852961597 3.555064419074 2.43387644300386 -2.59683573709669 -3.47152038907481 -2.37904601444919 -0.461680023573427
ENSG00000125398_LINE3380_SOX9_D_N4 3.42029805712781 13.6063885580077 13.2031425108266 7.78324376187922 -5.43261162848773 -10.2289766975881 -9.48232981520407 -4.88892227618146
ENSG00000129194_LINE3392_SOX15_D_N1 2.65809381675636 4.66103495298303 4.49305834366988 2.41578083752553 -4.27728343941979 -5.57548148692649 -2.87223515399785 0.789313810431145
ENSG00000134532_LINE3398_SOX5_D_N2 3.14687838099258 10.4649117997346 10.3539560730611 9.06521589373926 -7.67333380395529 -10.9019201420876 -9.22763276496469 -4.37152948453238
ENSG00000134595_LINE3399_SOX3_I 1.82824446456625 8.51287443020309 9.03866157914213 5.67684021559979 -4.62655528879066 -7.53606612015783 -6.80024658409915 -1.39982629136926
